x
84516.2733237688
71555.7987722285
54273.553479863
46860.2679763752
19677.4830184004
14962.8605569726
11914.3477060395
11120.4868039252
9651.07694687471
8621.6643969048
8323.94480136848
7933.33839397296
7622.33255419059
7253.4463515155
7151.20090463668
6952.04809971086
6821.97999322736
6481.65908888541
6163.39640875598
5689.04302144773
5460.99667451187
5342.6361451683
5041.7565208311
4894.49140451428
4743.4806545223
4580.72603361929
4323.65001048436
4238.68102488881
4028.85997511714
3989.51690007069
3865.19129945265
3802.63688689025
3415.58704314703
3292.54731773825
3226.85637888116
2969.0852273007
2894.10363674489
2776.01567344345
2726.93190919771
2701.50527890933
2659.21227062378
2631.88741891755
2597.1137410177
2572.58283920222
2526.95670007214
2517.71811089335
2498.89664335332
2406.72348063913
2389.98872305517
2363.0185928146
2327.75625234793
2312.18201376878
2292.80198219377
2244.07963257935
2175.23655078888
2130.44426575356
2072.49036405211
2025.64378241943
1940.0393274474
1847.45574193283
1812.55508927078
1757.771079803
1739.50163102336
1730.36354087913
1675.92401687985
1628.51410609748
1603.13786691556
1573.92587110675
1557.44456221823
1520.18454469955
1505.49453875262
1494.07086127356
1473.45385469554
1464.16735305146
1457.48086019113
1451.3030623665
1435.54829346158
1432.32753270319
1428.55949679716
1421.07827632076
1416.84151555511
1407.06544625376
1404.94234029452
1398.75711783158
1389.20305865501
1383.88787817122
1381.83223968194
1375.02123063501
1374.63608611223
1365.9451127366
1362.5612438143
1359.58137296176
1359.37327790933
1357.14900727775
1356.99892986888
1352.37715721961
1346.20083311095
1340.15154066927
1338.57377368981
1334.02340903126
1332.9258100337
1328.15475123938
1324.4841594591
1323.86710237122
1319.47503990063
1316.14607953478
1314.21264722455
1311.43142492391
1305.63329046829
1303.05702431312
1298.31381306636
1296.80755306619
1292.13212391947
1290.69186597631
1285.7418942657
1283.81608511659
1282.92405118437
1278.3179838897
1272.86486731943
1271.09614238121
1266.32229633607
1264.51826134458
1257.89207761375
1254.73282263371
1248.45089711959
1244.75168915306
1239.28490087319
1236.16036638164
1227.86631096039
1216.1729666914
1207.78684117587
1201.31925900378
1193.4021733106
1189.55428137184
1180.16506371541
1173.083736768
1158.97988475344
1147.29131237068
1145.97306590949
1137.23775484228
1131.12218048058
1125.48539507746
1118.59561880619
1114.88698108936
1108.04432342102
1094.40201670432
1087.24434643169
1080.07658167844
1073.38736701202
1049.2029187923
1039.7978028903
1029.3682873616
1022.07873831193
1018.00527798853
1005.9754045317
1003.18321266024
968.319711334854
952.296354702703
940.090466123541
938.501579113383
913.685451499611
876.177144503094
854.218296597513
847.172354754634
836.701310105618
815.733931155524
809.438549006776
808.904336939974
787.487792069154
775.746792346178
754.20008543916
749.147554475888
734.927372675327
716.892930873532
707.058566638997
694.326249007116
685.011574737182
669.296521952104
664.941747968941
652.326643678666
648.713271706701
634.452654473101
632.024455487447
620.909480823793
604.441192495224
592.117964091887
574.992794681055
567.423998747934
558.884075506516
543.80939608573
543.534003051586
536.501370998066
522.167995784165
513.050424435014
502.215401888353
487.268348503271
486.97571976919
478.976833772086
474.537000425214
455.284687609574
445.841294766563
442.934452597829
442.428495261323
417.932315162674
414.843061007131
406.483210659271
402.961348702032
397.007566582766
388.268043765363
381.151369085654
379.621765497464
374.557026768466
371.270150900867
369.688509976365
362.58073687704
358.54387244065
355.303331869463
351.825539359372
347.588492497833
343.208607607994
341.480513277059
338.712449303996
334.200702817196
331.827134833882
329.183050482704
324.141195127949
322.651388648161
312.027811618813
307.715261283935
301.188298084409
290.743449206398
290.004728480988
281.476614816263
277.233139159789
270.887478830438
265.355681939725
258.786097101066
254.073365421902
249.624862922546
248.970153886258
242.046291609069
237.778089753251
234.878240474016
233.770844418283
231.699946586711
227.01006191202
224.590550122881
217.905919869752
217.479252070691
216.184460562153
215.310722112181
210.075832247586
207.900181823195
205.53956228751
195.38198618799
193.031261223618
191.041854683957
189.291150018278
187.102682159602
185.588525122356
184.08968645751
181.470459553131
180.530979273343
179.497092135374
176.949170636234
173.431994789506
172.908748758652
165.493053828312
162.779523468413
158.102775734032
157.647307903082
155.517304316656
153.502357718898
150.779328707478
148.047768983215
143.54943345522
140.83772560672
139.766865988342
138.33785506149
136.124794569329
134.733719492429
132.607994438969
131.164139291591
128.17927304055
127.934687677303
124.149523742531
122.449432801745
118.23255724182
116.572988609779
115.849307861576
115.051804070043
114.292584423306
113.425804150145
112.709364680996
111.256578686153
109.529595722845
106.814391680699
105.225249800401
104.879413400639
104.041851031148
103.216024189159
102.441765965517
101.027280495091
99.7377414717297
98.493330792905
97.815053280261
94.9759887899145
93.6327987986151
92.9220057341929
91.351357009424
89.5591104584435
89.4930191186904
88.7317485519099
87.4847404096845
86.2816155056052
83.4883662165089
82.871756361631
82.0006245414324
81.766816237834
81.0548245111722
80.440017786854
79.0288520438237
77.315870256803
75.71628909697
73.7069815582401
73.353807487868
72.102854073627
71.7885441082039
71.6078849755518
71.149716213038
70.5821706649314
69.428673571111
69.1631929400666
68.2642797512983
65.8281497237611
65.2038349922367
65.0468866182716
63.8002130759547
63.0460361134423
62.561136907344
62.4693109673559
60.8139841483082
59.9356700614528
59.0162848001486
58.2315878500918
57.3407996472148
54.8812608841381
54.2703284588126
53.5577274865412
52.4663483386268
52.1323301076668
50.9745920791939
50.3745675813334
49.8933817846258
49.066813431456
48.935525237136
48.3409562149438
47.9550303853896
47.3715916047165
47.1241048075218
46.2077124221467
45.8577259703529
45.1849805772205
44.8276708436001
44.6706774381596
43.8544125592513
43.717823214989
43.3854673165152
42.7319525015328
42.3997260532256
40.9822474252436
40.1293996618029
39.8951715430521
39.7010388035048
38.3515886182316
38.1658772241255
38.1238950026926
37.3481328078622
36.6189210187004
35.9078825361345
35.8485431334072
34.1451350625362
33.7451169589
33.4654766661682
33.2732363516483
32.6778944505222
32.0963163140949
31.8406113874711
31.3078224849459
30.9260597741439
30.6563856715005
29.1907012853902
29.0725270932653
28.1580151288182
27.850956101304
27.5687034369971
27.2088274470428
26.2473545865112
26.0622676466669
25.4913861287871
25.261938131278
24.7689181128982
23.7862990037662
23.355089757977
22.8286402688555
22.7167617741623
21.7149302044907
20.7091647060958
20.2838355837297
20.1683027445244
19.7388621715767
19.4685036109085
19.1255958551064
18.3981667599719
17.5120552915069
17.3591079001119
16.2519333697553
15.3213504369158
15.2167341479126
14.6427283398602
13.0872266225147
11.6770682753201
10.8637491536092
9.89807166020894
7.73825131818188
7.72092731726605
5.65922857729259
4.8317112134781
4.17432076820476
3.88409159590421
1.67549798744398
0.339080286212715
9.27462635072339e-23
